transaction_id,user_id,product_id,channel,quantity,amount,discount,transaction_date
3f21b6e0-2aba-48b7-a50e-563d3cd25171,706a122a-0673-42d0-ab4d-15b133b4527f,f1f6542b-4b3f-4e65-8d9a-766c8d57ad72,web,3,964.44,1.46,2026-02-22T13:51:20.960344
ee9d7c5a-0670-4364-8b2e-b154239a0bad,da6a2aa5-e06f-422f-a9d1-fb75cb459423,11d7b21d-825c-442e-8c20-a64d4de4dd3c,store,4,229.52,2.98,2026-04-06T13:51:20.960357
fbb59ff4-3406-4f36-b836-a67671ff0e27,a8448f61-5b18-4c98-82b9-083ed705ce61,79634690-8c5c-4240-8205-82b10c85c886,store,1,323.31,5.33,2025-05-10T13:51:20.960369
b52136ef-8fce-4731-a6f8-a73b834face2,e08005e5-7c2d-4d4a-b8b0-0dfdef1cc73d,457d9d38-588b-41ff-8c67-d7258b51a8e6,web,4,1665.6,10.31,2025-06-25T13:51:20.960383
9e282b82-37ec-465d-8b5d-9c432dec1da9,01b0c61b-4ff2-4653-a90f-f2336d2cab3a,ca3df109-0f94-4c65-bb50-5e247fa97614,store,4,1415.52,16.88,2025-09-04T13:51:20.960397
57d92875-7637-43f6-8102-9409305a1328,3aa173fb-07c2-4854-8619-e70a310930dd,d5ee97fe-7203-4277-a432-29e8207ec8be,web,5,262.95,7.69,2025-12-21T13:51:20.960410
d4a6fe4f-369b-48e0-a3e6-eb59e0b7f9e3,c67dbd8e-a7b0-4c75-9187-a42663b4bdf6,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,mobile,1,112.65,18.7,2025-06-29T13:51:20.960423
2008564d-be47-4520-85fb-558e5bdb4635,181f6def-75b2-4650-8010-6b2d2c405278,457d9d38-588b-41ff-8c67-d7258b51a8e6,web,3,1249.2,12.65,2025-09-22T13:51:20.960436
30ff0856-033f-45e9-a5bf-7848f85b2568,a7efd861-82e5-43b1-9e1d-0c829bfa825e,1890b36f-a137-41e5-b5ed-1d9d565c4bd0,store,3,76.68,1.61,2025-07-16T13:51:20.960456
7c455a15-8c4d-43f3-997a-92714ce462d0,84d1dfb4-674d-49fb-b335-c37a563eaa93,a0de6626-305c-473f-946f-bec5e72fa2b2,mobile,2,735.12,0.79,2026-01-15T13:51:20.960484
b9a35cb7-a00d-497b-a17a-07c6ac8dcbb5,b404a8e7-16e4-4439-a553-4fc2473a176b,ad1fb5ee-a91c-4991-9341-e395d2beecef,store,3,1056.24,17.93,2025-04-24T13:51:20.960500
c3f65f35-ee6c-48af-8183-ebe2c89473ac,71dd238d-4040-4247-9b73-eff211153a97,6c37ac7c-22fb-489b-9e12-ba964446997b,mobile,4,1775.44,8.76,2026-03-03T13:51:20.960538
eef1f5de-c4e4-4dcf-9cea-d57d7384c214,205c75d8-28e9-4d23-8dcb-9138a6caf086,542e404c-f975-45bf-b793-249b8d15665d,web,1,107.42,14.39,2026-01-07T13:51:20.960567
60bcdad8-959c-4ef6-8176-349c5596d6d1,8c0ec5af-151e-4280-ab18-606cae2ad64a,bff07f43-24a8-4d20-b9e9-6cac1ecce307,web,4,240.28,15.85,2025-09-28T13:51:20.960581
65375183-823b-4cc2-a2dd-1eab518d0c28,def31f26-998a-4ab5-805e-1a02aac4ed26,053f89ae-21b6-4267-baf4-f4be573d366f,store,4,284.6,19.33,2025-07-16T13:51:20.960594
b2658ae2-3deb-43dc-a1d8-073d8b3446d3,3cae7953-c156-471c-9a5f-92f3526f83e4,944989d7-0474-4130-959f-c793bf62259e,store,3,358.08,15.76,2026-03-18T13:51:20.960607
d1753d60-58f4-4dd0-ab55-a5d9025d5011,736e89ee-fcda-459e-a2e7-ecbf43f4404b,f6df0b45-6106-42d3-8c75-195d0ad4baee,mobile,1,388.79,13.35,2025-12-28T13:51:20.960624
7539ab43-2b83-404d-ab8b-d6923026391a,f034c227-4c36-4efd-aaf6-21c60e1aa1f6,168e2ef5-ab86-444e-ad38-6cbe82465e6a,web,2,180.12,18.5,2025-06-23T13:51:20.960638
d365568d-4f8f-4c74-9fab-cd8b97e4e6bd,bdab1d19-8ba7-4bfc-a5ad-61087bba98d6,08f682e0-0949-4d7f-9c1a-36bb48342221,web,4,862.2,9.42,2025-05-16T13:51:20.960651
0aef01c1-4bbe-4042-9733-aa417c2aa432,d44fe8d0-8697-478a-b561-5412b92c3cdd,944989d7-0474-4130-959f-c793bf62259e,mobile,2,238.72,2.61,2025-04-21T13:51:20.960668
e9d78e3f-1276-443c-8c87-d42402077d8a,d8485234-37db-4394-ae90-cbf6891d00c3,69b6bb4a-cfaa-4878-91ae-e146f31c1955,store,3,1024.71,12.22,2026-02-25T13:51:20.960680
562eec3c-c8ff-4509-8f7c-c5363edb917d,5e1fa70f-19c4-4eff-8b14-2c1bc4836ad4,d5ee97fe-7203-4277-a432-29e8207ec8be,store,1,52.59,11.9,2026-02-16T13:51:20.960695
8ee54ccf-9cdb-47f7-9142-7152a33fae75,ba0f0624-b1c9-4f49-9041-fd7c7b1028a5,6eae25b5-bfd1-445a-b0d8-86e5ef9604a3,store,1,479.02,6.75,2026-01-02T13:51:20.960708
74da9b15-6281-4aaa-9bda-9b6e6f88b2cf,5e1fa70f-19c4-4eff-8b14-2c1bc4836ad4,f6df0b45-6106-42d3-8c75-195d0ad4baee,mobile,3,1166.37,11.52,2026-02-13T13:51:20.960721
3bd8c815-407a-4b6a-97bf-0d4ed5878cea,f81bcfa1-39d2-47e8-8236-8071706a6271,905f2110-caca-46ad-b1fc-61c3fda110f1,mobile,2,97.2,3.47,2026-03-23T13:51:20.960734
8ab65bcf-731b-4e46-ac92-f11de01b5b27,ed6a095f-27ce-4cef-91ef-c21286d7ce21,28de6b67-c5da-4fd9-9ae6-64f199eb885d,store,3,914.94,3.36,2026-02-02T13:51:20.960747
f082c9b1-2387-4a9b-96f1-5c0b30772fd2,43c92511-959a-4446-90c1-fe53cc07de9f,17c1c99f-c424-420e-8868-5ab21bafe8e5,web,2,284.52,18.51,2025-09-03T13:51:20.960760
c77cda9e-e525-46e8-bd5f-53e6bcca2582,b0a631a6-9bfd-4a8c-8c49-40dba41cc45c,542e404c-f975-45bf-b793-249b8d15665d,mobile,1,107.42,7.52,2025-05-27T13:51:20.960773
a043eb87-f71c-4404-a011-80f3119aa06b,7973b72a-555e-4256-a39e-9b40be1a259d,cbf743b9-e903-4a26-825c-7bde33e1d82c,web,4,1493.4,0.14,2026-03-05T13:51:20.960785
1db1e7d7-a12a-4232-8e90-dc8cd784e9f3,1a545b76-5860-41b1-baaa-3e68e201641e,1890b36f-a137-41e5-b5ed-1d9d565c4bd0,store,5,127.8,13.87,2025-11-21T13:51:20.960800
04e10ce2-1072-4256-a440-9d5fde2434f0,5ea34c47-e02d-45ce-bbe2-3ae31540f714,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,web,2,225.3,12.8,2025-12-31T13:51:20.960814
6f7e5e23-6310-461e-bcd7-80a45989c35e,be029ce5-cd24-42ad-8779-03ff5f9f714b,f1f6542b-4b3f-4e65-8d9a-766c8d57ad72,web,4,1285.92,12.21,2025-12-14T13:51:20.960827
3b8b4a81-cb07-439e-9b53-3e0fb2b85a6c,64fd2fb3-4de5-4dec-b89a-7ad24fb60fbf,24665074-3a11-4fcf-82f7-1d50a0b2580f,web,4,1527.24,12.54,2025-06-06T13:51:20.960840
677d406d-7641-48ac-aba8-bbbeca6847a0,aa5ec596-9d76-401f-aa26-57c32ecec090,053f89ae-21b6-4267-baf4-f4be573d366f,web,3,213.45,11.15,2025-09-13T13:51:20.960853
e59821cf-fcb7-4f4f-a5ba-c439588a45d7,6348aef4-0c22-4f32-82aa-af99e49beca1,28de6b67-c5da-4fd9-9ae6-64f199eb885d,mobile,5,1524.9,7.24,2026-02-26T13:51:20.960865
ad8e74eb-e1f8-40bd-9e57-45eb709c7230,fa848a5c-ec51-4164-a85d-f28025f41073,168e2ef5-ab86-444e-ad38-6cbe82465e6a,store,5,450.3,15.41,2025-12-24T13:51:20.960879
90e987de-d114-46e4-a29a-11e8b785f95a,658f0200-2d82-4370-88f0-570c233853ef,56ad6e1f-0691-4acd-a3de-c8da072e3963,web,3,438.45,2.25,2026-03-19T13:51:20.960907
570a8806-ce05-4d1d-860c-7ffe31a15bfe,a217c9df-5a7e-43b6-a2e1-a6a71f171b05,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,web,4,450.6,13.4,2026-01-15T13:51:20.960920
7e786ab4-86d6-43cb-9994-9c5b10cd4073,1bf5ec6f-1fb7-41ba-8561-83bd4b958e3f,69b6bb4a-cfaa-4878-91ae-e146f31c1955,web,3,1024.71,8.69,2025-11-21T13:51:20.960933
00241722-e933-4cc9-a052-b7cad96d93f1,414fe86c-ccc0-4e02-8482-569b40e59aaa,7df8e284-e832-44a7-94ef-f17a4e5da9d6,mobile,1,89.69,1.05,2026-02-21T13:51:20.960947
3135ea59-0d6a-475d-9041-27dc2dbef5c4,c93f2cd4-13a8-4f0f-8d1a-8854990eb1b2,24665074-3a11-4fcf-82f7-1d50a0b2580f,store,2,763.62,10.3,2026-04-01T13:51:20.960960
d2b2fd3a-03c7-4e51-871d-79edd83dddf4,09ea9b77-2776-4869-9b5d-0cfcb5dee3eb,bff07f43-24a8-4d20-b9e9-6cac1ecce307,mobile,4,240.28,6.52,2025-06-16T13:51:20.960973
2d96fce4-65a0-423a-87ad-a4fe9316035e,d7eaed06-94e3-43b5-9ea6-a33d8c0b3122,905f2110-caca-46ad-b1fc-61c3fda110f1,store,2,97.2,4.56,2026-02-18T13:51:20.960988
80521672-b671-46a4-bffc-038e818d1c9a,42739148-1263-40e6-8a79-44cde3b55420,e68cd9b3-0f66-4719-b9c8-10a5e0acfc32,web,2,858.2,1.47,2025-10-05T13:51:20.961013
92923b5a-c6cc-4db4-a2f5-c59b398886c0,f45b6dd0-1af6-4a35-8377-7ab4e1b51575,ca3df109-0f94-4c65-bb50-5e247fa97614,web,1,353.88,4.32,2025-09-04T13:51:20.961038
2dbaa54b-c23a-43d0-a4ef-395a18e18c30,cf767ff6-17c9-4be0-a435-939dd95f7f2b,7df8e284-e832-44a7-94ef-f17a4e5da9d6,store,2,179.38,2.73,2025-09-29T13:51:20.961056
ce77dc76-22da-4b46-8ce5-1a40769f089e,de09c21b-2790-4f59-98f6-c678497d35f8,ad1fb5ee-a91c-4991-9341-e395d2beecef,web,3,1056.24,6.72,2025-11-28T13:51:20.961070
dbc9d698-f308-4c5b-9f9d-24cd177eb800,53e0275c-fc42-4900-a0ea-d5048e14d832,2341a1b6-ca76-4973-ad2e-4a906f9fd51d,web,1,117.6,2.22,2025-11-23T13:51:20.961089
cfae3e67-6e72-4107-99ee-2ee76b66d1ed,90a4a608-cd97-4173-87a3-ad27a512c33e,7df8e284-e832-44a7-94ef-f17a4e5da9d6,store,4,358.76,4.4,2026-01-18T13:51:20.961120
5318ebd8-3014-405c-9037-9b40c3c9ac85,b237f9d5-60b3-45de-bbeb-f64d46377e62,9c0e36b8-29dc-48d8-9869-8d952c29dbdb,mobile,5,1493.65,19.4,2026-01-18T13:51:20.961147
b9380625-afe3-4b98-8d26-b02f038d19d0,d4dc5799-8bb8-4688-96ac-4e344d8a351b,6eae25b5-bfd1-445a-b0d8-86e5ef9604a3,mobile,1,479.02,9.78,2025-09-17T13:51:20.961162
f694e05b-f94f-4d22-99c6-4d2e94fb83bb,bfa1faa6-7870-4ab7-b386-25eb3624f4dc,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,web,4,450.6,14.6,2025-11-24T13:51:20.961176
0e2f9bf1-3422-4fcc-9c42-e7476979ca44,285b0a46-ec54-4ca2-b675-3bcd0a09e21a,bff07f43-24a8-4d20-b9e9-6cac1ecce307,store,2,120.14,11.59,2025-10-30T13:51:20.961189
c3dc3737-13fa-4d3f-8fd9-7feda810c3f6,29dc093f-722e-4320-8b1c-a48df552bdf8,08f682e0-0949-4d7f-9c1a-36bb48342221,store,5,1077.75,19.6,2026-04-13T13:51:20.961202
f32eb129-f191-4caf-bf3f-31577f6c400a,b0a631a6-9bfd-4a8c-8c49-40dba41cc45c,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,store,5,563.25,10.62,2026-03-29T13:51:20.961215
213428e8-b128-4d91-bb62-6023b1c350b0,da991ae8-4eeb-4b2d-821b-05b27c818222,08cb9e44-2170-4369-9ab2-a47e52847e6c,web,4,468.48,1.66,2025-08-05T13:51:20.961228
47c897fb-db8f-45c5-a165-e6d23a15271b,f4c7a126-7279-4bb5-95c4-573c4e1d70c9,79634690-8c5c-4240-8205-82b10c85c886,web,4,1293.24,7.17,2025-12-25T13:51:20.961243
6b192eb1-c497-4a73-9a91-06aaa0fcf937,124fdab2-2639-4150-91cf-625e1a170d06,1890b36f-a137-41e5-b5ed-1d9d565c4bd0,mobile,1,25.56,6.1,2025-08-13T13:51:20.961257
7b615843-9160-48e1-8287-50247e34ba1e,9b66b8f5-ba94-4ffa-9d5d-1385fe996de7,7df8e284-e832-44a7-94ef-f17a4e5da9d6,web,5,448.45,19.53,2025-06-21T13:51:20.961270
b5284eac-e45c-4ba7-ab14-4c0aea95072b,9d57b2f2-8959-4ba6-a225-7aae14a7ca35,542e404c-f975-45bf-b793-249b8d15665d,store,4,429.68,12.54,2026-01-11T13:51:20.961283
16347aa5-7473-4dfc-8fca-274a7618057d,9b66b8f5-ba94-4ffa-9d5d-1385fe996de7,79634690-8c5c-4240-8205-82b10c85c886,mobile,1,323.31,6.66,2025-09-30T13:51:20.961296
99ea9399-7867-4db1-90b2-8c3f9fce6d50,53e0275c-fc42-4900-a0ea-d5048e14d832,a0de6626-305c-473f-946f-bec5e72fa2b2,mobile,4,1470.24,18.92,2025-11-28T13:51:20.961309
73aadcfd-e157-4f87-bf3d-eb9945fa8bcf,c69c213c-78e1-4bab-9a52-334bd420ad6d,2341a1b6-ca76-4973-ad2e-4a906f9fd51d,web,2,235.2,12.41,2025-04-30T13:51:20.961322
3af9e4c8-3b85-40ca-8083-e781fa393fd5,414fe86c-ccc0-4e02-8482-569b40e59aaa,69b6bb4a-cfaa-4878-91ae-e146f31c1955,store,5,1707.85,17.76,2025-05-05T13:51:20.961335
b644f4a0-0b56-4337-8c31-f56c210e0a08,e20398c7-b82b-42e3-9336-71ccbdfea714,1308f602-c166-4cdc-868a-0b4938053d4d,mobile,3,97.32,0.82,2025-08-20T13:51:20.961348
2034d577-6cfd-4aba-95b4-235c18ce6cb7,52b779bf-b219-4f6a-bf6d-facce6fa6900,24665074-3a11-4fcf-82f7-1d50a0b2580f,web,5,1909.05,11.22,2025-04-20T13:51:20.961361
8ce0d307-5f28-47ba-aec3-5d09aa7b604a,96478114-3e95-4c71-adc2-4d8618801e09,56ad6e1f-0691-4acd-a3de-c8da072e3963,web,2,292.3,10.79,2025-10-26T13:51:20.961373
a2b9d64c-ba45-46b6-af9e-d4e29a80e2a8,008f3c83-68c5-44b4-8a91-226b4738b52d,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,web,5,563.25,15.06,2025-04-21T13:51:20.961388
85fbb2f8-2eaf-48b1-bfd6-15eef3ac9c58,fa848a5c-ec51-4164-a85d-f28025f41073,6eae25b5-bfd1-445a-b0d8-86e5ef9604a3,store,3,1437.06,10.07,2025-10-17T13:51:20.961403
f08ba827-16a5-42f5-afbe-101807ab18fe,48fb6021-8054-4fbb-8b47-87326c61c00b,a47d64f7-a098-44b9-8c64-05a8c978779f,store,1,305.82,6.9,2026-03-14T13:51:20.961416
7f0e7b54-7cf9-47d7-88f3-c523ebd56ea9,cd0f116b-8b06-4970-a39d-a895155e5d42,bdea1b76-1208-4a2f-b2e1-1aa8a5626500,store,5,1542.3,14.2,2026-02-12T13:51:20.961433
2d50f533-3dd9-465d-b793-813870977991,1a02c0cc-fc75-4896-95e3-13aa5ba34d35,168e2ef5-ab86-444e-ad38-6cbe82465e6a,mobile,3,270.18,7.36,2025-08-27T13:51:20.961448
a9ed740c-0256-4f0e-a52e-c6d5dde4f230,2c8ea884-611e-4c1c-8bfc-fb572f76ea57,d5ee97fe-7203-4277-a432-29e8207ec8be,web,2,105.18,1.6,2025-08-24T13:51:20.961461
396d6d23-a1b9-4118-ac48-6bb67899c811,db4623ff-6c9c-4697-a41d-b3a861bc38bd,24665074-3a11-4fcf-82f7-1d50a0b2580f,web,3,1145.43,3.3,2026-03-07T13:51:20.961473
2e2ef868-2485-4cd3-a441-8b6cf7d2138b,5811146f-e353-4d97-be9b-134b231bf480,08f682e0-0949-4d7f-9c1a-36bb48342221,web,4,862.2,10.41,2026-01-28T13:51:20.961486
042e9c15-9428-4f40-8ab7-28249ad75516,f6449f19-458b-444b-b1c6-fdab5901ee7d,cbf743b9-e903-4a26-825c-7bde33e1d82c,mobile,3,1120.05,10.83,2025-09-14T13:51:20.961498
c450ed7d-fa79-4113-843d-b64b27b2116c,0af417b2-c439-4d9b-a97b-9e76de6515ea,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,store,3,337.95,14.75,2025-09-12T13:51:20.961523
4b6e59a0-281d-4483-9541-6ad0a33421e6,a5469fbf-9ff0-42b2-a794-2a287bbc17b1,a0de6626-305c-473f-946f-bec5e72fa2b2,web,2,735.12,17.44,2026-03-14T13:51:20.961591
cccb62a4-2e98-49df-a9ec-b7bb76db4cf9,9d5bc314-79d9-4dee-966f-dba735c7590f,1791a541-fe39-430b-9626-a24acd85e08e,mobile,3,815.16,6.86,2025-09-17T13:51:20.961625
ae3cf4d9-5df1-4098-97c7-084d07eab2c8,325a16f2-810b-43e0-b3fa-e2d5e3c13093,905f2110-caca-46ad-b1fc-61c3fda110f1,mobile,4,194.4,13.94,2025-06-16T13:51:20.961639
939f545d-8130-4292-a67d-ddefc78347dd,ac61d53d-7c25-4ce7-b518-85ee58c7b2b6,17c1c99f-c424-420e-8868-5ab21bafe8e5,store,4,569.04,11.35,2025-08-24T13:51:20.961652
206cff4c-7ae1-4175-96bf-ade4842f43da,db4623ff-6c9c-4697-a41d-b3a861bc38bd,053f89ae-21b6-4267-baf4-f4be573d366f,web,2,142.3,9.68,2025-12-03T13:51:20.961666
316d8a20-d83f-4153-b3a7-bd3b845865be,370f0855-85f1-477f-8f8e-0f1980e8cfc6,a0de6626-305c-473f-946f-bec5e72fa2b2,store,1,367.56,5.69,2026-01-30T13:51:20.961679
6b7630f3-b64c-467b-aa98-97043da1bc2b,10699e3c-9f67-4108-a71c-a0918eaa3418,9c0e36b8-29dc-48d8-9869-8d952c29dbdb,mobile,5,1493.65,10.71,2026-01-23T13:51:20.961692
f44f2d4b-a9ad-4e6d-8dc3-c9fcee357dca,ea4f8aeb-9ef4-46ca-953e-5e309b9171ca,24665074-3a11-4fcf-82f7-1d50a0b2580f,web,2,763.62,2.34,2026-01-23T13:51:20.961706
26759fca-5c2a-4d22-a4a6-8d65a25583b5,68fcba4b-67dc-40a5-b324-7628db4cddbb,2341a1b6-ca76-4973-ad2e-4a906f9fd51d,store,2,235.2,7.39,2025-09-02T13:51:20.961719
e6c7cde6-16d6-4df9-9d29-35d5a50284d9,bdb77e2b-5d39-41d7-8683-b92222eebcd7,17c1c99f-c424-420e-8868-5ab21bafe8e5,store,1,142.26,19.56,2025-05-10T13:51:20.961733
199a2ba9-d529-4531-ae70-423348402285,f3a49fd3-455a-4ac4-9d70-9cd8d52b0e4e,321b80eb-c6e9-42e0-a6f5-86598247acd3,web,4,1171.56,10.67,2025-07-13T13:51:20.961746
a282f4d1-5e62-4600-8ccd-b5493b8069c7,d59d067c-81ef-43c0-8749-a85d38c15ba1,cbf743b9-e903-4a26-825c-7bde33e1d82c,web,4,1493.4,18.96,2025-08-03T13:51:20.961762
98442b9f-8967-4a3e-9cdf-e7e5c6c0e523,27cdacc1-7d04-4490-b295-5991e94f9f5e,905f2110-caca-46ad-b1fc-61c3fda110f1,mobile,2,97.2,10.92,2026-04-13T13:51:20.961776
a0450b63-822f-4313-ad6b-75038181f969,399dd347-bbce-4207-aac1-1923f065145e,457d9d38-588b-41ff-8c67-d7258b51a8e6,store,3,1249.2,19.39,2025-08-16T13:51:20.961789
7a20e6f1-7f18-4487-8872-7bfe947eb89d,b1eda297-b5e3-4a00-a11a-293f57da976d,2341a1b6-ca76-4973-ad2e-4a906f9fd51d,mobile,2,235.2,18.14,2025-06-30T13:51:20.961803
3a3d96ce-e5f8-4bbf-8cbb-dd1f5edf71b6,e55e95ef-f1cb-40bc-bc2a-bed8e28fabad,457d9d38-588b-41ff-8c67-d7258b51a8e6,web,1,416.4,2.79,2025-08-13T13:51:20.961818
1847bbcb-7277-4492-95b5-88698335d1a0,2265ad7d-6f3d-45e9-99ad-c1533863d3ba,28de6b67-c5da-4fd9-9ae6-64f199eb885d,store,3,914.94,12.35,2026-04-03T13:51:20.961830
ae157c33-39be-4f31-bd8a-18c9fa5f83a1,0728b6c8-7eab-48c3-a4e0-0f8f8dbf95f8,f1f6542b-4b3f-4e65-8d9a-766c8d57ad72,store,3,964.44,1.1,2026-02-27T13:51:20.961844
47fa56a1-c3ab-467b-8fd1-eb3597137c91,a22427fa-587c-4ef8-ac58-a71016ef9984,ad1fb5ee-a91c-4991-9341-e395d2beecef,web,5,1760.4,15.63,2025-07-20T13:51:20.961859
d9bceb0e-2cb3-4626-9a0b-e60ec39b925e,e1269dc6-362b-4eb3-bbfd-898d81402a48,a47d64f7-a098-44b9-8c64-05a8c978779f,web,2,611.64,10.77,2026-04-04T13:51:20.961872
e28e0711-f673-4230-9b82-1f875bb7afb7,6f391870-9416-4da1-a5a1-4a2f0be76e0e,1890b36f-a137-41e5-b5ed-1d9d565c4bd0,web,5,127.8,9.81,2025-09-26T13:51:20.961885
4c0484b4-3ce9-4ea5-9871-4bcf5df5de12,eb411509-29e2-4223-b53d-22fb38b6fbcf,bdea1b76-1208-4a2f-b2e1-1aa8a5626500,store,1,308.46,7.95,2025-05-09T13:51:20.961898
cdbfcf4b-7c00-422c-9e1a-79cfe7654199,0ecc2cc7-1475-4466-9e4c-529582c64e99,e19c753d-318c-4edb-b565-fc406c99c72c,store,3,588.75,0.24,2025-09-30T13:51:20.961912
561341fa-a4e5-4997-97f2-a642f5929019,a00a95c9-a5cf-4c8d-8945-2a6b7eddd907,6c37ac7c-22fb-489b-9e12-ba964446997b,mobile,3,1331.58,1.75,2025-08-30T13:51:20.961925
4be4954e-9643-44ac-ba77-a14afe8d15e5,a91646c9-5f67-4156-b4d0-21a050b6575c,f1f6542b-4b3f-4e65-8d9a-766c8d57ad72,store,4,1285.92,3.28,2025-09-01T13:51:20.961939
886ca516-d622-44e7-95f3-9b7fae089c2b,a91646c9-5f67-4156-b4d0-21a050b6575c,e19c753d-318c-4edb-b565-fc406c99c72c,mobile,4,785.0,11.96,2026-02-03T13:51:20.961952
779d84ef-cf18-4aaa-a63b-cde8c4e82b33,25f511db-8e77-4fc1-b6e3-9e44765a64bb,56ad6e1f-0691-4acd-a3de-c8da072e3963,mobile,3,438.45,19.73,2025-08-15T13:51:20.961965
d73cd211-516a-4f2a-8d02-277eac31bd35,ade7f931-425a-4ac1-9ba5-fb56ea154a33,1308f602-c166-4cdc-868a-0b4938053d4d,store,1,32.44,12.78,2026-04-12T13:51:20.961979
f895c009-ca62-411b-96e5-603263aa5008,616ee21c-1141-485b-98f2-fdb0e48d66c0,e68cd9b3-0f66-4719-b9c8-10a5e0acfc32,store,2,858.2,14.2,2025-07-05T13:51:20.961992
e5ea3060-73d4-40bc-9d31-653605f20f4a,b1eda297-b5e3-4a00-a11a-293f57da976d,542e404c-f975-45bf-b793-249b8d15665d,store,2,214.84,5.79,2026-01-10T13:51:20.962013
0546ec3c-8dc9-4408-a6d4-ab88b93b6ab4,78d4e439-fa45-4a8f-9594-3c1461777872,944989d7-0474-4130-959f-c793bf62259e,store,3,358.08,9.88,2025-06-20T13:51:20.962027
2f6e462e-d515-4077-954d-aad334236961,2433a03f-64b2-4957-94be-f7b57ce9effc,7df8e284-e832-44a7-94ef-f17a4e5da9d6,web,2,179.38,3.08,2026-04-02T13:51:20.962041
3d9eaf69-ad9e-4837-aeff-a64b75a3aca1,eeba25c3-bc51-40f2-ad4f-d841787e2823,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,mobile,1,112.65,17.85,2025-05-16T13:51:20.962055
7455eed3-bd44-4a9e-b4e5-b8d9cab1dd44,38881b64-3e38-4b34-bf33-d8f08e89bdb5,24665074-3a11-4fcf-82f7-1d50a0b2580f,mobile,4,1527.24,4.9,2025-04-28T13:51:20.962074
7bfde175-d6c8-49e5-9495-a9e5897f88ac,c201751d-3703-40ae-8b50-ef3cb48ddcf8,a47d64f7-a098-44b9-8c64-05a8c978779f,mobile,4,1223.28,14.91,2026-03-12T13:51:20.962103
4e5161dc-44f9-4808-862c-da56df174e71,a539424b-3bc3-488a-86dd-c9667b50b118,0e9c5cdb-187a-4121-93cd-cd24adc53bc4,store,5,563.25,12.56,2025-09-04T13:51:20.962117
49714702-28e4-4fc3-96c4-ce45048da095,59734e6c-879e-4a68-86e6-a30c9e01f2a6,28de6b67-c5da-4fd9-9ae6-64f199eb885d,mobile,3,914.94,11.51,2025-07-27T13:51:20.962130
515d5ee3-a0ee-44ed-a3fa-6c79b4761297,208aaec7-2bf9-4e14-a2fb-c77844abac7e,11d7b21d-825c-442e-8c20-a64d4de4dd3c,web,2,114.76,2.92,2025-06-22T13:51:20.962143
5c40d2b4-8f5f-4092-bf80-81015adb77d3,e35fef50-cb52-412f-8c9d-fbe01e30d289,542e404c-f975-45bf-b793-249b8d15665d,web,3,322.26,5.45,2026-01-22T13:51:20.962156
34e30983-f096-4863-93f9-1c97fc86ea7a,d5327b4f-92bb-47e0-8591-523fd0425dda,6c37ac7c-22fb-489b-9e12-ba964446997b,store,1,443.86,10.59,2025-11-18T13:51:20.962176
a9183e57-e4e2-4e88-b874-7f0ca7e0d977,4169a5b1-d3ce-4a9a-9d4e-f35c958725e4,d5ee97fe-7203-4277-a432-29e8207ec8be,mobile,5,262.95,3.66,2026-01-06T13:51:20.962205
28d95717-db05-40be-95fd-679b26cf0ce5,f4a16aad-10c8-456d-a7e3-f8f2fd704455,9c0e36b8-29dc-48d8-9869-8d952c29dbdb,store,5,1493.65,16.54,2025-11-01T13:51:20.962228
c46c2a61-e796-4d07-ae81-896957bb1ce7,6b9384d5-4658-499e-aa0e-261e25506abf,053f89ae-21b6-4267-baf4-f4be573d366f,mobile,3,213.45,13.77,2025-04-30T13:51:20.962245
2632f351-4d18-4e94-b23d-3bc65958d672,acd34a34-250e-4096-9b7d-6f794c95fa49,168e2ef5-ab86-444e-ad38-6cbe82465e6a,web,5,450.3,0.26,2025-10-17T13:51:20.962270
5c165163-2e40-4a98-aa95-3540ea38f6fb,de68fb7c-314a-441e-8f92-23d7f49a490a,a0de6626-305c-473f-946f-bec5e72fa2b2,store,3,1102.68,6.81,2025-08-10T13:51:20.962286
36243a89-85e4-43c7-8039-89060ab75e10,48186108-5140-477d-8d9c-59cf0f3db172,9c0e36b8-29dc-48d8-9869-8d952c29dbdb,web,1,298.73,10.07,2025-12-25T13:51:20.962299
3ff4be3e-171e-4d04-9f1c-a112e71f4e1e,d71e8f1d-919c-4e14-a319-147952812e42,ad1fb5ee-a91c-4991-9341-e395d2beecef,mobile,5,1760.4,16.63,2025-06-05T13:51:20.962312
42466de3-c262-46bf-bc3b-8be0346758ad,4c7f58a8-13fa-4e51-9b68-67a6d7e2f59e,168e2ef5-ab86-444e-ad38-6cbe82465e6a,web,5,450.3,8.35,2025-04-21T13:51:20.962326
3fc6b559-915f-49ae-bd7a-b14f0de987cf,abb8399d-d557-4b20-a585-bdc3cbf9c14d,d5ee97fe-7203-4277-a432-29e8207ec8be,web,1,52.59,9.59,2026-02-07T13:51:20.962339
